,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users,classofspeech,month
762,762,1572,1572,NatashaC,Natasha Clark,56737634,1055021647382675456,/NatashaC/status/1055021647382675456,2018-10-24 09:02:16,1540371736,"Heidi Allen says the income threshold for parents getting 30 hours free childcare is ""potty"" and far too high  - you can get it if you earn up to Â£100k. All the experts agree with her","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Heidi Allen</strong> says the income threshold for parents getting 30 hours free childcare is ""potty"" and far too high  - you can get it if you earn up to Â£100k. All the experts agree with her</p>",[],[],False,[],,13,3,6,True,False,,[],offensive_language,10
766,766,1740,1740,Socrates216,Paul Hodges,92865347,1053408824395251712,/Socrates216/status/1053408824395251712,2018-10-19 22:13:29,1539987209,"TORY MP HEIDI ALLEN, is just another WHITE NIGGARD NAZI WHORE... ! https://twitter.com/SocialistVoice/status/1053391172226428929Â â¦","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">TORY MP <strong>HEIDI ALLEN</strong>, is just another WHITE NIGGARD NAZI WHORE... ! <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/SocialistVoice/status/1053391172226428929"" dir=""ltr"" href=""https://t.co/R6c9bvSrFm"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/SocialistVoice/status/1053391172226428929""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/SocialistVoice</span><span class=""invisible"">/status/1053391172226428929</span><span class=""tco-ellipsis""><span class=""invisible"">Â </span>â¦</span></a></p>",['https://twitter.com/SocialistVoice/status/1053391172226428929'],[],False,[],,0,0,0,False,False,,[],offensive_language,10
773,773,1728,1728,rachellh,RHubbard #RegisterPostalVote #VoteLabour12December,22520029,1053657760393560064,/rachellh/status/1053657760393560064,2018-10-20 14:42:40,1540046560,"2/ Despite her rhetoric,Heidi Allen consistently voted for Tory reforms. Her latest callous decision removes all doubt she cares about her own career above peopleâs lives. No matter how much Tories try to convince public,truly no compassionate Conservative https://evolvepolitics.com/tory-mp-who-cried-at-universal-credit-horror-stories-votes-to-block-universal-credit-impact-assessment-publication/Â â¦","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">2/ Despite her rhetoric,<strong>Heidi Allen</strong> consistently voted for Tory reforms. Her latest callous decision removes all doubt she cares about her own career above peopleâs lives. No matter how much Tories try to convince public,truly no compassionate Conservative <a class=""twitter-timeline-link"" data-expanded-url=""https://evolvepolitics.com/tory-mp-who-cried-at-universal-credit-horror-stories-votes-to-block-universal-credit-impact-assessment-publication/"" dir=""ltr"" href=""https://t.co/4rI6syXSTe"" rel=""nofollow noopener"" target=""_blank"" title=""https://evolvepolitics.com/tory-mp-who-cried-at-universal-credit-horror-stories-votes-to-block-universal-credit-impact-assessment-publication/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">evolvepolitics.com/tory-mp-who-cr</span><span class=""invisible"">ied-at-universal-credit-horror-stories-votes-to-block-universal-credit-impact-assessment-publication/</span><span class=""tco-ellipsis""><span class=""invisible"">Â </span>â¦</span></a></p>",['https://evolvepolitics.com/tory-mp-who-cried-at-universal-credit-horror-stories-votes-to-block-universal-credit-impact-assessment-publication/'],[],False,[],,0,0,0,False,False,,[],offensive_language,10
788,788,1176,1176,couch_ian,I'm a Dumb Bum Brexiteer...,776001374,1063886851575070720,/couch_ian/status/1063886851575070720,2018-11-17 20:09:26,1542485366,"@Conservatives I'm disgusted with your handling of an Overwhelming Majority Demoratic Vote 2 leave a Sunken EU project

Hence I'll be Giving Heidi Allen MP.
My Medals That Represent All My Dead Comrades & Friends That Died For A Once Gt Britain That Is Never More Until Unshackled pic.twitter.com/c69Rm1YfQZ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""14281853"" dir=""ltr"" href=""/Conservatives""><s>@</s><b>Conservatives</b></a> I'm disgusted with your handling of an Overwhelming Majority Demoratic Vote 2 leave a Sunken EU project

Hence I'll be Giving <strong>Heidi Allen</strong> MP.
My Medals That Represent All My Dead Comrades &amp; Friends That Died For A Once Gt Britain That Is Never More Until Unshackled <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/c69Rm1YfQZ"">pic.twitter.com/c69Rm1YfQZ</a></p>",[],[],True,['https://pbs.twimg.com/media/DsOvcKLWkAIO_Si.jpg'],,1,0,0,False,False,,[],offensive_language,11
816,816,2213,2213,MrJDoly60,THE SPAFFMEISTER..,290706305,1087295803469778944,/MrJDoly60/status/1087295803469778944,2019-01-21 10:28:15,1548066495,"Heidi Allen, is full of shit!","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Heidi Allen</strong>, is full of shit!</p>",[],[],False,[],,2,0,0,False,True,1.0872789001730294e+18,"[{'screen_name': 'heidiallen75', 'user_id': '426116125'}]",offensive_language,1
838,838,1835,1835,LovattWinifred,Winifred Lovatt,1002652112357076993,1052110510160797696,/LovattWinifred/status/1052110510160797696,2018-10-16 08:14:27,1539677667,#Conservatives what happens when illegal migrant commits crime in Cambridgeshire and God forbid murders someone and it comes to light that Heidi Allen has never even reported they were there. You could be sued to hell and gone by the family of the murdered person. Deal with her.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Conservatives?src=hash""><s>#</s><b>Conservatives</b></a> what happens when illegal migrant commits crime in Cambridgeshire and God forbid murders someone and it comes to light that <strong>Heidi Allen</strong> has never even reported they were there. You could be sued to hell and gone by the family of the murdered person. Deal with her.</p>",[],['Conservatives'],False,[],,1,0,0,False,True,1.0519706791160914e+18,"[{'screen_name': 'alb353', 'user_id': '414752057'}]",offensive_language,10
873,873,3310,3310,cranleycranley2,Cranley,830375643368005633,1090960619724029952,/cranleycranley2/status/1090960619724029952,2019-01-31 13:10:55,1548940255,They're trying to rework her image (like they're also doing to Frank Field and Heidi Allen) and turn her into a 'caring woman of the people' when she's anything but.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">They're trying to rework her image (like they're also doing to Frank Field and <strong>Heidi Allen</strong>) and turn her into a 'caring woman of the people' when she's anything but.</p>",[],[],False,[],,2,0,0,False,True,1.0909255697542596e+18,"[{'screen_name': 'tedtully', 'user_id': '1336803638'}, {'screen_name': 'Ahoberg1Ahoberg', 'user_id': '746851371538849792'}, {'screen_name': 'graham_budden', 'user_id': '982974299932975105'}]",offensive_language,1
884,884,1253,1253,tranceketeer,Neil Cummins #FBPE full time European.,54857390,1062988316096770048,/tranceketeer/status/1062988316096770048,2018-11-15 08:38:58,1542271138,Personally think not only does Heidi Allen know what she is talking about but she is ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Personally think not only does <strong>Heidi Allen</strong> know what she is talking about but she is <img alt=""ð"" aria-label=""Emoji: Smiling face with heart-shaped eyes"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f60d.png"" title=""Smiling face with heart-shaped eyes""/><img alt=""ð"" aria-label=""Emoji: Smiling face with heart-shaped eyes"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f60d.png"" title=""Smiling face with heart-shaped eyes""/><img alt=""ð"" aria-label=""Emoji: Smiling face with heart-shaped eyes"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f60d.png"" title=""Smiling face with heart-shaped eyes""/><img alt=""ð"" aria-label=""Emoji: Smiling face with heart-shaped eyes"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f60d.png"" title=""Smiling face with heart-shaped eyes""/></p>",[],[],False,[],,0,0,0,False,True,1.062850702106456e+18,"[{'screen_name': 'itvpeston', 'user_id': '709863948686909441'}, {'screen_name': 'gavin_steven', 'user_id': '2687849290'}]",offensive_language,11
910,910,3633,3633,MartinButler17,Martin Butler,1436627946,1088829619200016387,/MartinButler17/status/1088829619200016387,2019-01-25 16:03:05,1548432185,"Not the  best way to proceed.  Millions of 'ordinary' people voted this government in and would probably agree with those awful changes. It is not going to persuade  Heidi Allen, or the electorate,  of the error of their ways  by calling them 'pure fucking evil'. HA is redeemable","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Not the  best way to proceed.  Millions of 'ordinary' people voted this government in and would probably agree with those awful changes. It is not going to persuade  <strong>Heidi Allen</strong>, or the electorate,  of the error of their ways  by calling them 'pure fucking evil'. HA is redeemable</p>",[],[],False,[],,0,0,0,False,True,1.0887758138377871e+18,"[{'screen_name': 'KazzJenkins', 'user_id': '257606752'}]",offensive_language,1
919,919,1910,1910,EUVoteLeave23rd,BREXIT BRITAIN Supporting BREXIT & LEAVE ALLIANCE!,701866563268378626,1097460801856778241,/EUVoteLeave23rd/status/1097460801856778241,2019-02-18 11:40:19,1550490019,"You have your calling #AnnaSoubry @Anna_Soubry, #HeidiAllen @heidiallen75, #SarahWollaston @sarahwollaston and #DominicGreive ....... what are you waiting for, you know you want tohttps://twitter.com/Steven_Swinford/status/1097444696928997376Â â¦","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">You have your calling <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AnnaSoubry?src=hash""><s>#</s><b>AnnaSoubry</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""326184301"" dir=""ltr"" href=""/Anna_Soubry""><s>@</s><b>Anna_Soubry</b></a>, <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/HeidiAllen?src=hash""><s>#</s><b><strong>HeidiAllen</strong></b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""426116125"" dir=""ltr"" href=""/heidiallen75""><s>@</s><b>heidiallen75</b></a>, <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SarahWollaston?src=hash""><s>#</s><b>SarahWollaston</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""460401829"" dir=""ltr"" href=""/sarahwollaston""><s>@</s><b>sarahwollaston</b></a> and <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/DominicGreive?src=hash""><s>#</s><b>DominicGreive</b></a> ....... what are you waiting for, you know you want to<img alt=""ð"" aria-label=""Emoji: Thumbs up sign"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f44d.png"" title=""Thumbs up sign""/><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/Steven_Swinford/status/1097444696928997376"" dir=""ltr"" href=""https://t.co/A6OYENy5RE"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/Steven_Swinford/status/1097444696928997376""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/Steven_Swinfor</span><span class=""invisible"">d/status/1097444696928997376</span><span class=""tco-ellipsis""><span class=""invisible"">Â </span>â¦</span></a></p>",['https://twitter.com/Steven_Swinford/status/1097444696928997376'],"['AnnaSoubry', 'HeidiAllen', 'SarahWollaston', 'DominicGreive']",False,[],,15,5,1,True,False,,[],offensive_language,2
926,926,3831,3831,grahamlithgow,Graham Lithgow,3029947101,1100863793746374656,/grahamlithgow/status/1100863793746374656,2019-02-27 21:02:36,1551301356,"If you're still unsure as to whether Heidi Allen made the right decision in leaving the Tories, just remember that she doesn't haven't to hang around with embittered joy vacuum Nadine Dorries anymore. pic.twitter.com/yGYOPSmVAM","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">If you're still unsure as to whether <strong>Heidi Allen</strong> made the right decision in leaving the Tories, just remember that she doesn't haven't to hang around with embittered joy vacuum Nadine Dorries anymore. <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/yGYOPSmVAM"">pic.twitter.com/yGYOPSmVAM</a></p>",[],[],True,['https://pbs.twimg.com/media/D0cLR9PV4AAka1K.png'],,30,4,2,True,False,,[],offensive_language,2
935,935,1786,1786,RosieCharrot,Rosie Kainja Charrot,792293192557268992,1052810209930989569,/RosieCharrot/status/1052810209930989569,2018-10-18 06:34:48,1539844488,Typical with Heidi Allen. I donât like her at all. https://twitter.com/Gerribird/status/1052798659442745344Â â¦,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Typical with <strong>Heidi Allen</strong>. I donât like her at all. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/Gerribird/status/1052798659442745344"" dir=""ltr"" href=""https://t.co/0xKbauuCo3"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/Gerribird/status/1052798659442745344""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/Gerribird/stat</span><span class=""invisible"">us/1052798659442745344</span><span class=""tco-ellipsis""><span class=""invisible"">Â </span>â¦</span></a></p>",['https://twitter.com/Gerribird/status/1052798659442745344'],[],False,[],,0,1,0,False,False,,[],offensive_language,10
951,951,817,817,frankroberts132,Frank Roberts,815008701320929281,1037672182686593025,/frankroberts132/status/1037672182686593025,2018-09-06 12:01:42,1536235302,"Heidi Allen vowed to quit if Rees-Mogg was leader now she wants to quit if Boris becomes leader. If she is so disconnected from the views of her party membership surely she should leave anyway. Very little Conservatism in her politics, merely a weak dose of socialism","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Heidi Allen</strong> vowed to quit if Rees-Mogg was leader now she wants to quit if Boris becomes leader. If she is so disconnected from the views of her party membership surely she should leave anyway. Very little Conservatism in her politics, merely a weak dose of socialism</p>",[],[],False,[],,15,9,1,True,True,1.0376342355096945e+18,"[{'screen_name': 'ArchRose90', 'user_id': '1647291168'}, {'screen_name': 'JamesDelingpole', 'user_id': '15798091'}, {'screen_name': 'ConHome', 'user_id': '159992511'}]",offensive_language,9
960,960,2606,2606,MsFinalSay,MsFinalSay ðªðºFINALSAYBITCH,614512417,1084075645817237504,/MsFinalSay/status/1084075645817237504,2019-01-12 13:12:29,1547298749,"I really want to believe #HeidiAllen means well, but her voting record is a disappointment to me, most of the time. Itâs party before country, every time. She really needs to try harder.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I really want to believe <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/HeidiAllen?src=hash""><s>#</s><b><strong>HeidiAllen</strong></b></a> means well, but her voting record is a disappointment to me, most of the time. Itâs party before country, every time. She really needs to try harder.</p>",[],['HeidiAllen'],False,[],,2,2,0,False,True,1.0840188464308428e+18,"[{'screen_name': 'Michelle4Labour', 'user_id': '942739263577260033'}, {'screen_name': 'mendaleak1', 'user_id': '2591059722'}]",offensive_language,1
963,963,442,442,MatthewBarton,Matthew Barton,27699168,1067008605323444224,/MatthewBarton/status/1067008605323444224,2018-11-26 10:54:10,1543229650,"I would, but the delightful Heidi Allen blocked me when I called her out on the school dinner scandal. Don't believe I'm her only constituent in that position. Feel free to get on her case for us though!","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I would, but the delightful <strong>Heidi Allen</strong> blocked me when I called her out on the school dinner scandal. Don't believe I'm her only constituent in that position. Feel free to get on her case for us though!</p>",[],[],False,[],,4,1,0,False,True,1.0670072991207136e+18,"[{'screen_name': 'OwenJones84', 'user_id': '65045121'}]",offensive_language,11
985,985,1832,1832,John50865218,John #DrainTheSwamp #MBGA #LeaveMeansLeave,978229170898636800,1052115283698167808,/John50865218/status/1052115283698167808,2018-10-16 08:33:25,1539678805,"Shame on Heidi Allen - let's hope all the illegal immigrants swarm to her constituency. What about when one of her PROPER BRITISH constituents is raped, mugged, stabbed or killed - bet she says 'Nothing to do with me - and blame a white person instead'  https://twitter.com/WestmonsterUK/status/1051817678875316224Â â¦","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Shame on <strong>Heidi Allen</strong> - let's hope all the illegal immigrants swarm to her constituency. What about when one of her PROPER BRITISH constituents is raped, mugged, stabbed or killed - bet she says 'Nothing to do with me - and blame a white person instead' <img alt=""ð¬ð§"" aria-label=""Emoji: Flag of United Kingdom"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f1ec-1f1e7.png"" title=""Flag of United Kingdom""/><img alt=""ð¬ð§"" aria-label=""Emoji: Flag of United Kingdom"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f1ec-1f1e7.png"" title=""Flag of United Kingdom""/><img alt=""ð¬ð§"" aria-label=""Emoji: Flag of United Kingdom"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f1ec-1f1e7.png"" title=""Flag of United Kingdom""/> <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/WestmonsterUK/status/1051817678875316224"" dir=""ltr"" href=""https://t.co/0NCzU1tRNU"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/WestmonsterUK/status/1051817678875316224""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/WestmonsterUK/</span><span class=""invisible"">status/1051817678875316224</span><span class=""tco-ellipsis""><span class=""invisible"">Â </span>â¦</span></a></p>",['https://twitter.com/WestmonsterUK/status/1051817678875316224'],[],False,[],,0,0,0,False,False,,[],offensive_language,10
1006,1006,932,932,Heatherhornett,Heather Macbeth,95397516,1074796141408108544,/Heatherhornett/status/1074796141408108544,2018-12-17 22:39:03,1545086343,"I wrote to my South Cambs MP Heidi Allen about Brexit, global warming, UK being a shrinking island facing rising sea levels Fenland Cambs.  Got standard reply saying there's a link to her web page, she doesn't reply to emails about Brexit as she gets so many!","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I wrote to my South Cambs MP <strong>Heidi Allen</strong> about Brexit, global warming, UK being a shrinking island facing rising sea levels Fenland Cambs.  Got standard reply saying there's a link to her web page, she doesn't reply to emails about Brexit as she gets so many!</p>",[],[],False,[],,0,0,0,False,True,1.0747822105432433e+18,"[{'screen_name': 'CarolineLucas', 'user_id': '80802900'}]",offensive_language,12
1010,1010,2191,2191,pgw_26,de Willems,722581892,1087436701469954049,/pgw_26/status/1087436701469954049,2019-01-21 19:48:07,1548100087,"But if you deselect her as your official candidate, your choice will be swamped by moderate voters like me as we'll force Heidi Allen to stand as an independent and she will win","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">But if you deselect her as your official candidate, your choice will be swamped by moderate voters like me as we'll force <strong>Heidi Allen</strong> to stand as an independent and she will win</p>",[],[],False,[],,1,0,0,False,True,1.0870597333018624e+18,"[{'screen_name': 'heidiallen75', 'user_id': '426116125'}, {'screen_name': 'loishyett', 'user_id': '252086549'}]",offensive_language,1
1017,1017,3562,3562,Lady_Colleen,Colleen Hawkins #VoteLabour ð¹,469894215,1088943651823210501,/Lady_Colleen/status/1088943651823210501,2019-01-25 23:36:12,1548459372,"Yep. Cry-di Allen can shove her self-serving boo-hooing up her arse.

Don't cry for us, Heidi Allen
The truth is, you voted for this
For all the cruelty, a sad substitence
Too late to promise
Just keep your distance!

@heidiallen75
#ToryCutsKill #ScrapUniversalCredithttps://twitter.com/ArgyleLoz/status/1088766542408572928Â â¦","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Yep. Cry-di Allen can shove her self-serving boo-hooing up her arse.

Don't cry for us, <strong>Heidi Allen</strong>
The truth is, you voted for this
For all the cruelty, a sad substitence
Too late to promise
Just keep your distance!

<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""426116125"" dir=""ltr"" href=""/heidiallen75""><s>@</s><b>heidiallen75</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ToryCutsKill?src=hash""><s>#</s><b>ToryCutsKill</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ScrapUniversalCredit?src=hash""><s>#</s><b>ScrapUniversalCredit</b></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/ArgyleLoz/status/1088766542408572928"" dir=""ltr"" href=""https://t.co/mqoknN12Lk"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/ArgyleLoz/status/1088766542408572928""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/ArgyleLoz/stat</span><span class=""invisible"">us/1088766542408572928</span><span class=""tco-ellipsis""><span class=""invisible"">Â </span>â¦</span></a></p>",['https://twitter.com/ArgyleLoz/status/1088766542408572928'],"['ToryCutsKill', 'ScrapUniversalCredithttps']",False,[],,0,0,0,False,False,,[],offensive_language,1
1042,1042,3816,3816,squeezyjohn,John Spiers Esq. #GTTO,95442746,1088603630914232321,/squeezyjohn/status/1088603630914232321,2019-01-25 01:05:05,1548378305,Oh for fuck's sake ... how stupid do the Tories think we are?  Austerity is theirs ... it's what they do ... Tory MP Heidi Allen gets crocodile tears about the effects of austerity she has continually voted for and we're supposed to nod and vote for her? https://www.theguardian.com/society/2019/jan/24/ive-absolutely-had-enough-tory-mp-embarks-on-anti-austerity-tour?CMP=share_btn_twÂ â¦,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Oh for fuck's sake ... how stupid do the Tories think we are?  Austerity is theirs ... it's what they do ... Tory MP <strong>Heidi Allen</strong> gets crocodile tears about the effects of austerity she has continually voted for and we're supposed to nod and vote for her? <a class=""twitter-timeline-link"" data-expanded-url=""https://www.theguardian.com/society/2019/jan/24/ive-absolutely-had-enough-tory-mp-embarks-on-anti-austerity-tour?CMP=share_btn_tw"" dir=""ltr"" href=""https://t.co/9FUZhVbb8o"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.theguardian.com/society/2019/jan/24/ive-absolutely-had-enough-tory-mp-embarks-on-anti-austerity-tour?CMP=share_btn_tw""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">theguardian.com/society/2019/j</span><span class=""invisible"">an/24/ive-absolutely-had-enough-tory-mp-embarks-on-anti-austerity-tour?CMP=share_btn_tw</span><span class=""tco-ellipsis""><span class=""invisible"">Â </span>â¦</span></a></p>",['https://www.theguardian.com/society/2019/jan/24/ive-absolutely-had-enough-tory-mp-embarks-on-anti-austerity-tour?CMP=share_btn_tw'],[],False,[],,40,13,6,True,False,,[],offensive_language,1
1043,1043,3503,3503,kimwalsh22,kimberly âï¸ðâï¸ðâï¸ð« #JC4PM2019 ð¹,538511018,1089182469453168641,/kimwalsh22/status/1089182469453168641,2019-01-26 15:25:11,1548516311,"If you happen to meet Heidi Allen, Conservative MP doing her anti austerity (I smell bullshit) campaign. Please remember to ask her why she voted in line to make the poor worse off instead, cut benefits and other questions instead of smiling for a photo op.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">If you happen to meet <strong>Heidi Allen</strong>, Conservative MP doing her anti austerity (I smell bullshit) campaign. Please remember to ask her why she voted in line to make the poor worse off instead, cut benefits and other questions instead of smiling for a photo op.</p>",[],[],False,[],,1,0,0,False,False,,[],offensive_language,1
1055,1055,654,654,NormanKenneth3,All Seeing Eye,1039921132546211842,1055770282663858177,/NormanKenneth3/status/1055770282663858177,2018-10-26 10:37:05,1540550225,"#victorialive  rather than damaging her own reputation by defending the government, tory mp,heidi allen should become an independent mp.
i'm sure that if she is a good mp, she will be voted in at the next election, so her voice can still be heard","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/victorialive?src=hash""><s>#</s><b>victorialive</b></a>  rather than damaging her own reputation by defending the government, tory mp,<strong>heidi allen</strong> should become an independent mp.
i'm sure that if she is a good mp, she will be voted in at the next election, so her voice can still be heard</p>",[],['victorialive'],False,[],,0,0,0,False,False,,[],offensive_language,10
1062,1062,3495,3495,NickJanczak,Nick Janczak,3327619575,1089204844836073479,/NickJanczak/status/1089204844836073479,2019-01-26 16:54:06,1548521646,Here's Heidi Allen's voting record before she goes on tour to do her whitewashing of the damage done to the poor by Tory fake-austerity measures. https://twitter.com/alberttrigg/status/1088554885598101509Â â¦,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Here's <strong>Heidi Allen</strong>'s voting record before she goes on tour to do her whitewashing of the damage done to the poor by Tory fake-austerity measures. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/alberttrigg/status/1088554885598101509"" dir=""ltr"" href=""https://t.co/gvRcxY0S8g"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/alberttrigg/status/1088554885598101509""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/alberttrigg/st</span><span class=""invisible"">atus/1088554885598101509</span><span class=""tco-ellipsis""><span class=""invisible"">Â </span>â¦</span></a></p>",['https://twitter.com/alberttrigg/status/1088554885598101509'],[],False,[],,10,9,1,True,False,,[],offensive_language,1
1068,1068,3606,3606,gallantfive,Charles Ingram #FBPE ð´ó §ó ¢ó ¥ó ®ó §ó ¿ð®ðªðªðº,1889683170,1088864212154286082,/gallantfive/status/1088864212154286082,2019-01-25 18:20:32,1548440432,"I do. What a terrible hypocrite #HeidiAllen is. Sheâs done serious damage and now she must be booted out of our Parliament like so many other MPs. Her voting record is a disgrace to humanity, not to mention UK.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I do. What a terrible hypocrite <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/HeidiAllen?src=hash""><s>#</s><b><strong>HeidiAllen</strong></b></a> is. Sheâs done serious damage and now she must be booted out of our Parliament like so many other MPs. Her voting record is a disgrace to humanity, not to mention UK.</p>",[],['HeidiAllen'],False,[],,1,0,0,False,True,1.08852433966071e+18,"[{'screen_name': 'DrFrancesRyan', 'user_id': '294668347'}]",offensive_language,1
