,Unnamed: 0,Unnamed: 0.1,screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users,classofspeech,month
519,2142,2142,Chelt4Europe,Cheltenham for Europe,704708518667030528,1147378711672627200,/Chelt4Europe/status/1147378711672627200,2019-07-06 05:36:16,1562391376,"You all have a key decision to make, neither of these candidates represent you. #ourfotureuourchoice @YoungTories4PV @conservative4pv @ConsEurope @AlexChalkChelt @NickBoles @SamGyimah @JustineGreening @DavidGauke  Our Future, Your Choice.https://twitter.com/JonathanSindall/status/1147373418288840705ÃÂ Ã¢ÂÂ¦","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">You all have a key decision to make, neither of these candidates represent you. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ourfotureuourchoice?src=hash""><s>#</s><b>ourfotureuourchoice</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1017404929181270017"" dir=""ltr"" href=""/YoungTories4PV""><s>@</s><b>YoungTories4PV</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1019582574677692416"" dir=""ltr"" href=""/conservative4pv""><s>@</s><b>conservative4pv</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""226741217"" dir=""ltr"" href=""/ConsEurope""><s>@</s><b>ConsEurope</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1407768792"" dir=""ltr"" href=""/AlexChalkChelt""><s>@</s><b>AlexChalkChelt</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1548391070"" dir=""ltr"" href=""/NickBoles""><s>@</s><b>NickBoles</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""55253731"" dir=""ltr"" href=""/SamGyimah""><s>@</s><b>SamGyimah</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""932446861"" dir=""ltr"" href=""/JustineGreening""><s>@</s><b><strong>JustineGreening</strong></b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2230539338"" dir=""ltr"" href=""/DavidGauke""><s>@</s><b>DavidGauke</b></a>  Our Future, Your Choice.<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/JonathanSindall/status/1147373418288840705"" dir=""ltr"" href=""https://t.co/lrTr4ImvNf"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/JonathanSindall/status/1147373418288840705""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/JonathanSindal</span><span class=""invisible"">l/status/1147373418288840705</span><span class=""tco-ellipsis""><span class=""invisible"">ÃÂ </span>Ã¢ÂÂ¦</span></a></p>",['https://twitter.com/JonathanSindall/status/1147373418288840705'],['ourfotureuourchoice'],False,[],,0,0,0,False,False,,[],offensive_language,7
522,968,968,A6er,A6er,54176836,1120618701076795393,/A6er/status/1120618701076795393,2019-04-23 09:21:33,1556011293,"You've missed off the architect of all of this misery inflicted upon the sick, disabled and unemployed. 
None other than Iain Dunked'n Shit himself, IDS!

No-one else deserves to swing from a rope more than him.

120,000 deaths due to Austerity makes him biggest mass murderer!","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">You've missed off the architect of all of this misery inflicted upon the sick, disabled and unemployed. 
None other than Iain Dunked'n Shit himself, IDS!

No-one else deserves to swing from a rope more than him.

120,000 deaths due to Austerity makes him biggest mass murderer!</p>",[],[],False,[],,2,0,0,False,True,1.1203662980374652e+18,"[{'screen_name': 'JoeatTheHub', 'user_id': '215738121'}, {'screen_name': 'nharmertaylor', 'user_id': '420911222'}]",offensive_language,4
524,8495,8495,dominicswords,Dominic Swords,95611135,1124323891449683969,/dominicswords/status/1124323891449683969,2019-05-03 14:44:39,1556894679,she just took him out cos she cannot stand anyone being disloyal to her.  It was entirely personal vindictiveness.  Just ask Justine Greening,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">she just took him out cos she cannot stand anyone being disloyal to her.  It was entirely personal vindictiveness.  Just ask <strong>Justine Greening</strong></p>",[],[],False,[],,1,2,0,False,True,1.1243193956591124e+18,"[{'screen_name': 'itvnews', 'user_id': '21866939'}]",offensive_language,5
525,6788,6788,StevenCHanratty,Steven C Hanratty,740791135,1128797010407120902,/StevenCHanratty/status/1128797010407120902,2019-05-15 22:59:13,1557961153,"Look at the route as a whole. If you live at Mortlake High Street/White Hart Lane as I do, practically I need a bus to take me to the bridge so I can walk to the transport links of Hammersmith. Having dodgy knees, On some days IÃ¢ÂÂll need a bus to take me the other way.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Look at the route as a whole. If you live at Mortlake High Street/White Hart Lane as I do, practically I need a bus to take me to the bridge so I can walk to the transport links of Hammersmith. Having dodgy knees, On some days IÃ¢ÂÂll need a bus to take me the other way.</p>",[],[],False,[],,0,0,0,False,True,1.12857059670562e+18,"[{'screen_name': 'wallingford73', 'user_id': '2863384637'}, {'screen_name': 'GregHands', 'user_id': '125270251'}]",offensive_language,5
534,6682,6682,Anne_J101,AnneJ,1011338982754541569,1116303550114664449,/Anne_J101/status/1116303550114664449,2019-04-11 11:34:40,1554982480,Her look speaks for many.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Her look speaks for many.</p>",[],[],False,[],,0,0,1,True,True,1.116118249639424e+18,"[{'screen_name': 'Peston', 'user_id': '14157134'}, {'screen_name': 'JustineGreening', 'user_id': '932446861'}]",offensive_language,4
537,6469,6469,UKGoingGlobal,Going Global,3343085158,1117802545999745026,/UKGoingGlobal/status/1117802545999745026,2019-04-15 14:51:09,1555339869,Is that so called Conservative MP @JustineGreening? pic.twitter.com/kovIs1NEFs,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Is that so called Conservative MP <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""932446861"" dir=""ltr"" href=""/JustineGreening""><s>@</s><b><strong>JustineGreening</strong></b></a>? <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/kovIs1NEFs"">pic.twitter.com/kovIs1NEFs</a></p>",[],[],True,['https://pbs.twimg.com/media/D4M7cDqWsAATcRi.png'],,0,0,0,False,True,1.1178010400768369e+18,"[{'screen_name': 'Telegraph', 'user_id': '16343974'}, {'screen_name': 'asabenn', 'user_id': '24234737'}]",offensive_language,4
542,9058,9058,emily_wintle,Emily Wintle,578384905,1114839130737913858,/emily_wintle/status/1114839130737913858,2019-04-07 10:35:36,1554633336,Unfortunately it is on private land so itÃ¢ÂÂs hard to do anything about it.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Unfortunately it is on private land so itÃ¢ÂÂs hard to do anything about it.</p>",[],[],False,[],,0,0,0,False,True,1.1145337664735804e+18,"[{'screen_name': 'iddesleigh', 'user_id': '1238761334'}, {'screen_name': 'MalcolmGrimston', 'user_id': '2683525746'}]",offensive_language,4
544,7694,7694,BillyBoots10,Billy Boots,1013478473896251392,1139195475205263361,/BillyBoots10/status/1139195475205263361,2019-06-13 15:39:01,1560440341,Hang your heads in shame.. You are all an embarrassment to the country.... You should all resign with immediate effect....,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Hang your heads in shame.. You are all an embarrassment to the country.... You should all resign with immediate effect....</p>",[],[],False,[],,0,0,0,False,True,1.1388671708369224e+18,"[{'screen_name': '_BrexitTory', 'user_id': '993597077845348353'}, {'screen_name': 'EllieHarleyand', 'user_id': '1136586545811677185'}]",offensive_language,6
553,2496,2496,gvweir,GVWeir,470666992,1134447205681696775,/gvweir/status/1134447205681696775,2019-05-31 13:11:05,1559308265,I'm sure @EstherMcVey1 would tell you that some of her best friends are black/muslim/gay (select according to audience) #CantPickAndChoose,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I'm sure <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""761499948890329088"" dir=""ltr"" href=""/EstherMcVey1""><s>@</s><b>EstherMcVey1</b></a> would tell you that some of her best friends are black/muslim/gay (select according to audience) <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/CantPickAndChoose?src=hash""><s>#</s><b>CantPickAndChoose</b></a></p>",[],['CantPickAndChoose'],False,[],,0,0,0,False,True,1.1340638405331108e+18,"[{'screen_name': 'JustineGreening', 'user_id': '932446861'}, {'screen_name': 'EstherMcVey1', 'user_id': '761499948890329088'}]",offensive_language,5
555,9087,9087,GLSFighter,GLS,943869187386167296,1114648596706746368,/GLSFighter/status/1114648596706746368,2019-04-06 21:58:29,1554587909,Thank you so much,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Thank you so much</p>",[],[],False,[],,2,1,0,False,True,1.113853499748565e+18,"[{'screen_name': 'ZacGoldsmith', 'user_id': '22159580'}, {'screen_name': 'loanchargeAPPG', 'user_id': '1088148455606890496'}]",offensive_language,4
567,3347,3347,petrolheadtoo,Not Gary,599108836,1138092160732073984,/petrolheadtoo/status/1138092160732073984,2019-06-10 14:34:50,1560177290,"MSM, Vicky Morgan, Amber Rudd, Justine Greening, Sam Jimima, CBI dame, Dick Attinburough, Lord Adonis, Blair, Labour apart from Kate Hoey, jumped up snobs in Conservative party, Vince bloody Cable and oh so many others just piss me off. Liars and twats list.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">MSM, Vicky Morgan, Amber Rudd, <strong>Justine Greening</strong>, Sam Jimima, CBI dame, Dick Attinburough, Lord Adonis, Blair, Labour apart from Kate Hoey, jumped up snobs in Conservative party, Vince bloody Cable and oh so many others just piss me off. Liars and twats list.</p>",[],[],False,[],,0,0,0,False,False,,[],offensive_language,6
576,1603,1603,WilliamNB,Ã°ÂÂÂ² Will #Amandla #Awethu,50336859,1142535717563904000,/WilliamNB/status/1142535717563904000,2019-06-22 20:51:57,1561236717,"Why, it's almost as if @seagull4a was talking out of her arse! I wonder if she'll have the decency to apologise to me? (My guess is no)","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Why, it's almost as if <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""97739666"" dir=""ltr"" href=""/seagull4a""><s>@</s><b>seagull4a</b></a> was talking out of her arse! I wonder if she'll have the decency to apologise to me? (My guess is no)</p>",[],[],False,[],,2,0,1,True,True,1.1390932869022924e+18,"[{'screen_name': 'jamesinealing', 'user_id': '14235169'}, {'screen_name': 'gazza_d', 'user_id': '14911418'}]",offensive_language,6
582,6092,6092,efbdt41,EFÃ°ÂÂÂªÃ°ÂÂÂºÃ°ÂÂÂ³Ã¯Â¸ÂÃ¢ÂÂÃ°ÂÂÂ,189046085,1166982536184193025,/efbdt41/status/1166982536184193025,2019-08-29 07:54:52,1567065292,"justine greening. i didnÃ¢ÂÂt hate her as my mp in putney, and in a constituency that was like 75% remain, i donÃ¢ÂÂt know how sheÃ¢ÂÂs a tory still","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>justine greening</strong>. i didnÃ¢ÂÂt hate her as my mp in putney, and in a constituency that was like 75% remain, i donÃ¢ÂÂt know how sheÃ¢ÂÂs a tory still</p>",[],[],False,[],,0,0,0,False,True,1.166979819109847e+18,"[{'screen_name': 'chiller', 'user_id': '1291831'}, {'screen_name': 'PhilipHammondUK', 'user_id': '2653613168'}, {'screen_name': 'NickyMorgan01', 'user_id': '34940114'}]",offensive_language,8
615,6305,6305,JeremyWesthead,Jeremy Westhead,20366356,1118773133257867264,/JeremyWesthead/status/1118773133257867264,2019-04-18 07:07:55,1555571275,I hope that @JustineGreening reminds her colleagues of this https://twitter.com/iofiv/status/1118411112314281984ÃÂ Ã¢ÂÂ¦,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">I hope that <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""932446861"" dir=""ltr"" href=""/JustineGreening""><s>@</s><b><strong>JustineGreening</strong></b></a> reminds her colleagues of this <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/iofiv/status/1118411112314281984"" dir=""ltr"" href=""https://t.co/CgASMqHtWW"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/iofiv/status/1118411112314281984""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/iofiv/status/1</span><span class=""invisible"">118411112314281984</span><span class=""tco-ellipsis""><span class=""invisible"">ÃÂ </span>Ã¢ÂÂ¦</span></a></p>",['https://twitter.com/iofiv/status/1118411112314281984'],[],False,[],,0,0,1,True,False,,[],offensive_language,4
646,7352,7352,henryrootUK,Henry Root,1141703483978133504,1141726566424207360,/henryrootUK/status/1141726566424207360,2019-06-20 15:16:40,1561043800,"Quite right sir! @JustineGreening madam, I may not be as young as I was in my Young Conservative days, but IÃ¢ÂÂm ready to drive a locomotive to bust these strikers. As a former minister at @transportgovuk you could surely pull some strings for my bow?  I await your (green) signal.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Quite right sir! <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""932446861"" dir=""ltr"" href=""/JustineGreening""><s>@</s><b><strong>JustineGreening</strong></b></a> madam, I may not be as young as I was in my Young Conservative days, but IÃ¢ÂÂm ready to drive a locomotive to bust these strikers. As a former minister at <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""46358463"" dir=""ltr"" href=""/transportgovuk""><s>@</s><b>transportgovuk</b></a> you could surely pull some strings for my bow?  I await your (green) signal.</p>",[],[],False,[],,0,0,1,True,True,1.1414520844469903e+18,"[{'screen_name': 'thetiredbear', 'user_id': '1881009422'}, {'screen_name': 'JustineGreening', 'user_id': '932446861'}]",offensive_language,6
658,4174,4174,MamaMoose_Be,Ã°ÂÂÂÃ°ÂÂÂ¨Merry MooseÃ°ÂÂÂ¨Ã°ÂÂÂ,262707053,1153697509518249985,/MamaMoose_Be/status/1153697509518249985,2019-07-23 16:04:55,1563897895,"You would think with all these cycling councillors, cycling in Haringey would be a dream come true. #notreally #itsucks","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">You would think with all these cycling councillors, cycling in Haringey would be a dream come true. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/notreally?src=hash""><s>#</s><b>notreally</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/itsucks?src=hash""><s>#</s><b>itsucks</b></a></p>",[],"['notreally', 'itsucks']",False,[],,1,0,1,True,True,1.153270431492821e+18,"[{'screen_name': 'Bob_Hare', 'user_id': '22565009'}, {'screen_name': 'Clive_Carter', 'user_id': '793415126'}]",offensive_language,7
669,1083,1083,X6ALV,AL De Melo,2883788670,1120315280750796801,/X6ALV/status/1120315280750796801,2019-04-22 13:15:52,1555938952,@ScotTories  your all going to hell where you belong. pic.twitter.com/AObHsnjfm9,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""171876607"" dir=""ltr"" href=""/ScotTories""><s>@</s><b>ScotTories</b></a>  your all going to hell where you belong. <img alt=""Ã°ÂÂÂ"" aria-label=""Emoji: Left pointing backhand index"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f448.png"" title=""Left pointing backhand index""/><img alt=""Ã°ÂÂÂ´Ã³Â ÂÂ§Ã³Â ÂÂ¢Ã³Â ÂÂ³Ã³Â ÂÂ£Ã³Â ÂÂ´Ã³Â ÂÂ¿"" aria-label=""Emoji: Flag of Scotland"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f3f4-e0067-e0062-e0073-e0063-e0074-e007f.png"" title=""Flag of Scotland""/><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/AObHsnjfm9"">pic.twitter.com/AObHsnjfm9</a></p>",[],[],True,['https://pbs.twimg.com/media/D4wn_4eWwAAz1m1.jpg'],,0,0,0,False,True,1.1200508385741292e+18,"[{'screen_name': 'X6ALV', 'user_id': '2883788670'}, {'screen_name': 'GHNeale', 'user_id': '4308516461'}]",offensive_language,4
690,6997,6997,BConnolly5,Brian Connolly,935346894,1126525426313121795,/BConnolly5/status/1126525426313121795,2019-05-09 16:32:46,1557419566,Agree with you but who is left Denis?,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Agree with you but who is left Denis?</p>",[],[],False,[],,0,0,0,False,True,1.1265079691918746e+18,"[{'screen_name': 'Dpugh54', 'user_id': '224581395'}, {'screen_name': 'JustineGreening', 'user_id': '932446861'}]",offensive_language,5
693,7666,7666,Owler_Neill,Sheffielder4EU_#FBPE,137483767,1139264429000986626,/Owler_Neill/status/1139264429000986626,2019-06-13 20:13:01,1560456781,Also take a look at Leadsom on Preston last night. I think she knew her number was up. She wasn't happy. It's a pity there wasn't a decent woman like @JustineGreening standing. 7 Tory boys left to choose from. #hideous,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Also take a look at Leadsom on Preston last night. I think she knew her number was up. She wasn't happy. It's a pity there wasn't a decent woman like <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""932446861"" dir=""ltr"" href=""/JustineGreening""><s>@</s><b><strong>JustineGreening</strong></b></a> standing. 7 Tory boys left to choose from. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/hideous?src=hash""><s>#</s><b>hideous</b></a></p>",[],['hideous'],False,[],,1,0,1,True,True,1.1391447750918596e+18,"[{'screen_name': 'keirong', 'user_id': '20882520'}, {'screen_name': 'EstherMcVey1', 'user_id': '761499948890329088'}]",offensive_language,6
698,3272,3272,pwatsonmontrose,Patrick Watson,87988912,1138445959636168704,/pwatsonmontrose/status/1138445959636168704,2019-06-11 14:00:42,1560261642,"@JustineGreening  wants to abolish the Treasury . She saw it as a major impediment to her doing her job as Education Secretary but also  to the PMs work . It obstructs rather than advances social mobility
https://hansard.parliament.uk/commons/2019-06-11/debates/68FD84E1-67A8-4354-BE69-0D632C89C445/SocialMobilityTreasuryReformÃÂ Ã¢ÂÂ¦ #socialmobility","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""932446861"" dir=""ltr"" href=""/JustineGreening""><s>@</s><b><strong>JustineGreening</strong></b></a>  wants to abolish the Treasury . She saw it as a major impediment to her doing her job as Education Secretary but also  to the PMs work . It obstructs rather than advances social mobility
<a class=""twitter-timeline-link"" data-expanded-url=""https://hansard.parliament.uk/commons/2019-06-11/debates/68FD84E1-67A8-4354-BE69-0D632C89C445/SocialMobilityTreasuryReform"" dir=""ltr"" href=""https://t.co/DnJH6rOpbf"" rel=""nofollow noopener"" target=""_blank"" title=""https://hansard.parliament.uk/commons/2019-06-11/debates/68FD84E1-67A8-4354-BE69-0D632C89C445/SocialMobilityTreasuryReform""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">hansard.parliament.uk/commons/2019-0</span><span class=""invisible"">6-11/debates/68FD84E1-67A8-4354-BE69-0D632C89C445/SocialMobilityTreasuryReform</span><span class=""tco-ellipsis""><span class=""invisible"">ÃÂ </span>Ã¢ÂÂ¦</span></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/socialmobility?src=hash""><s>#</s><b>socialmobility</b></a></p>",['https://hansard.parliament.uk/commons/2019-06-11/debates/68FD84E1-67A8-4354-BE69-0D632C89C445/SocialMobilityTreasuryReform'],['socialmobility'],False,[],,1,0,0,False,False,,[],offensive_language,6
728,8459,8459,TheRobDuncan,Rob Duncan,1070118653604057088,1124456452956073985,/TheRobDuncan/status/1124456452956073985,2019-05-03 23:31:24,1556926284,"Shame she wasnÃ¢ÂÂt honest with her constituents (such as myself) last time out, when she stood on the Tory manifesto of respecting the referendum result.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Shame she wasnÃ¢ÂÂt honest with her constituents (such as myself) last time out, when she stood on the Tory manifesto of respecting the referendum result.</p>",[],[],False,[],,0,0,0,False,True,1.1242583763456369e+18,"[{'screen_name': 'GrahamC68', 'user_id': '3435716494'}, {'screen_name': 'bbclaurak', 'user_id': '61183568'}, {'screen_name': 'JustineGreening', 'user_id': '932446861'}]",offensive_language,5
751,5566,5566,Aquisteph,Steph Warren,1701309378,1170745463357792256,/Aquisteph/status/1170745463357792256,2019-09-08 17:07:24,1567962444,"You moaned about being told by text that you had lost the whip, yet you had been warned that would happen. So why be surprised. I am glad you are not standing again. You also praise someone who ratted on his brother. Good riddance to both of you!","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">You moaned about being told by text that you had lost the whip, yet you had been warned that would happen. So why be surprised. I am glad you are not standing again. You also praise someone who ratted on his brother. Good riddance to both of you!</p>",[],[],False,[],,0,0,0,False,True,1.1696546078087496e+18,"[{'screen_name': 'JustineGreening', 'user_id': '932446861'}, {'screen_name': 'JoJohnsonUK', 'user_id': '237700394'}]",offensive_language,9
820,3106,3106,HarveyHerridge,Harve,766625696634507265,1151250915262902272,/HarveyHerridge/status/1151250915262902272,2019-07-16 22:03:02,1563314582,Justine Greening seems pretty set on stopping prorogation by any means necessary and has called out fellow opponents of No Deal in her party for not being ballsy enough right now. I'd say her voting in no confidence is also pretty likely https://twitter.com/JustineGreening/status/1149660367980601344ÃÂ Ã¢ÂÂ¦,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en""><strong>Justine Greening</strong> seems pretty set on stopping prorogation by any means necessary and has called out fellow opponents of No Deal in her party for not being ballsy enough right now. I'd say her voting in no confidence is also pretty likely <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/JustineGreening/status/1149660367980601344"" dir=""ltr"" href=""https://t.co/D9gwQqbETp"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/JustineGreening/status/1149660367980601344""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/JustineGreenin</span><span class=""invisible"">g/status/1149660367980601344</span><span class=""tco-ellipsis""><span class=""invisible"">ÃÂ </span>Ã¢ÂÂ¦</span></a></p>",['https://twitter.com/JustineGreening/status/1149660367980601344'],[],False,[],,2,1,1,True,True,1.1512480106780876e+18,"[{'screen_name': 'sundersays', 'user_id': '16474781'}]",offensive_language,7
834,8638,8638,Sportinglesbian,Sportinglesbian,18847739,1124264966691880961,/Sportinglesbian/status/1124264966691880961,2019-05-03 10:50:30,1556880630,'she will of course be cheered on by the increasingly unhinged Brexit Ultras within and outside her party' - https://chrisgreybrexitblog.blogspot.com/search/label/No%20deal%20BrexitÃÂ Ã¢ÂÂ¦pic.twitter.com/ASODmkWDi7,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">'she will of course be cheered on by the increasingly unhinged Brexit Ultras within and outside her party' - <a class=""twitter-timeline-link"" data-expanded-url=""https://chrisgreybrexitblog.blogspot.com/search/label/No%20deal%20Brexit"" dir=""ltr"" href=""https://t.co/YnVIrHc9za"" rel=""nofollow noopener"" target=""_blank"" title=""https://chrisgreybrexitblog.blogspot.com/search/label/No%20deal%20Brexit""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">chrisgreybrexitblog.blogspot.com/search/label/N</span><span class=""invisible"">o%20deal%20Brexit</span><span class=""tco-ellipsis""><span class=""invisible"">ÃÂ </span>Ã¢ÂÂ¦</span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/ASODmkWDi7"">pic.twitter.com/ASODmkWDi7</a></p>",['https://chrisgreybrexitblog.blogspot.com/search/label/No%20deal%20Brexit'],[],True,['https://pbs.twimg.com/media/D5ow84_WkAA_bq9.png'],,0,0,0,False,True,1.1242583763456369e+18,"[{'screen_name': 'Sportinglesbian', 'user_id': '18847739'}, {'screen_name': 'bbclaurak', 'user_id': '61183568'}, {'screen_name': 'JustineGreening', 'user_id': '932446861'}]",offensive_language,5
